AccountId,AccountNumber,AccountType,ProductCode,BranchCode,CIF Number,Balance,AccontOpenDate,Status,ATMCardNumber,ATMPin,NB_UserId,NB_Password
,30047579916336,Fixed Deposit,Fixed Deposit,368,2510544661,500003,3/18/2018,Open,272438392801752,3821,300476336,Bank*456
,30047579703168,DEMAT,DEMAT,369,3666961908,1626251,11/29/2018,Open,321720512050784,7808,300473168,Bank*456
,30047579877475,Recurring Deposit,Recurring Deposit,370,4494285574,1477897,8/21/2018,Open,214701648125600,6618,300477475,Bank#0985
,30047579978254,Current,Current,371,3827395942,1397568,2/12/2018,Closed,328944850246470,2270,300478254,Bank*456
,30047579757092,Current,Current,372,7324885924,346990,2/5/2018,Open,298822332765375,6239,300477092,Bank^2098
,30047579779789,Recurring Deposit,Recurring Deposit,373,3506900718,1526968,4/22/2018,Open,339972482528170,1466,300479789,Bank^2098
,30047579907268,Fixed Deposit,Fixed Deposit,374,5207080213,1318562,7/26/2018,Open,325077472601416,6540,300477268,Bank*456
,30047579684281,Fixed Deposit,Fixed Deposit,375,5916821347,1087583,5/31/2018,Open,214249155461125,9455,300474281,Bank*456
,30047579695038,Recurring Deposit,Recurring Deposit,376,2697413347,25956,3/21/2018,Open,237419966897901,1825,300475038,Bank&342
,30047579884548,Savings,Savings,377,7962283997,1822504,1/30/2018,Open,355429304858549,5349,300474548,Bank@3
,30047579775052,Fixed Deposit,Fixed Deposit,378,3202789781,1713881,1/19/2018,Open,366252374708948,6232,300475052,Bank#0985
,30047579901601,Savings,Savings,379,7211585406,156997,6/7/2018,Open,274233345825641,3655,300471601,Bank&342
,30047579823991,Current,Current,380,1741700827,1695753,4/1/2018,Open,285295049689654,3616,300473991,Bank*456
,30047579891893,Recurring Deposit,Recurring Deposit,381,7730165385,1752980,3/25/2018,Open,367549890528207,4534,300471893,Bank@3
,30047579754793,DEMAT,DEMAT,382,6221692489,1356715,2/24/2018,Open,238798196598507,1219,300474793,Bank*456
,30047579942500,Savings,Savings,383,4186639318,824129,11/25/2018,Closed,277137965758716,9045,300472500,Bank@3
,30047579833042,Savings,Savings,384,8049993606,1052829,9/15/2018,Open,352632109953455,9908,300473042,Bank^2098
,30047579954863,Current,Current,385,4177597346,462158,8/24/2018,Open,227318532134212,6826,300474863,Bank^2098
,30047579725439,Savings,Savings,386,9494222994,1798311,8/4/2018,Open,347146755016895,9831,300475439,Bank^2098
,30047579961386,Savings,Savings,387,7128393221,1329234,12/9/2018,Open,294167441187592,8757,300471386,Bank*456
,30048580857802,Current,Current,388,2358640881,922164,5/24/2018,Open,329205651342133,4605,300487802,Bank*456
,30048580890850,Savings,Savings,389,3456721308,935830,6/29/2018,Closed,328667948949385,8044,300480850,Bank#0985
,30048580744622,Recurring Deposit,Recurring Deposit,390,1940832896,1640249,1/28/2018,Open,262325201933276,3087,300484622,Bank&342
,30048580799350,Recurring Deposit,Recurring Deposit,391,8187859330,467832,8/5/2018,Open,298153070660586,7718,300489350,Bank*456
,30048580708307,Savings,Savings,392,5128086452,1437553,12/27/2018,Open,335187952175162,9679,300488307,Bank&342
,30048580697533,Savings,Savings,393,4152122759,39331,2/3/2018,Open,331806933037818,4736,300487533,Bank*456
,30048580880363,Recurring Deposit,Recurring Deposit,394,8284759380,1197430,9/24/2018,Open,319253460027072,4854,300480363,Bank*456
,30048580858337,Fixed Deposit,Fixed Deposit,395,7592949153,961452,9/6/2018,Open,241910583363061,3989,300488337,Bank#0985
,30048580812708,DEMAT,DEMAT,396,9318323506,1690740,11/4/2018,Open,282751657735406,1112,300482708,Bank^2098
,30048580733235,DEMAT,DEMAT,397,3026004603,767791,2/1/2018,Open,251222600627941,8107,300483235,Bank&342
,30048580730700,Current,Current,398,6622652009,1415244,6/29/2018,Open,246753835184130,5029,300480700,Bank#0985
,30048580876494,Recurring Deposit,Recurring Deposit,399,1616808386,1749653,2/9/2018,Open,279885894743098,1103,300486494,Bank*456
,30048580710763,Fixed Deposit,Fixed Deposit,400,5541685287,1261727,8/5/2018,Open,320461103274885,2501,300480763,Bank@3
,30048580829997,Fixed Deposit,Fixed Deposit,401,2606271093,450240,7/30/2018,Closed,328537643510003,1977,300489997,Bank#0985
,30048580731880,Recurring Deposit,Recurring Deposit,402,5194842168,616412,4/10/2018,Open,360880244382205,3685,300481880,Bank&342
,30048580899845,Recurring Deposit,Recurring Deposit,403,3976525311,1797477,10/21/2018,Open,255972249606323,3028,300489845,Bank^2098
,30048580973717,Current,Current,404,3190386380,405627,1/1/2018,Open,304084856877066,9768,300483717,Bank^2098
,30048580960193,Fixed Deposit,Fixed Deposit,405,8647032251,1108019,8/4/2018,Open,344290320085923,6198,300480193,Bank@3
,30048580948768,Recurring Deposit,Recurring Deposit,406,4633970804,1689257,4/9/2018,Open,321762194855827,2447,300488768,Bank@3
,30048580753765,Recurring Deposit,Recurring Deposit,407,7586865958,298079,5/13/2018,Open,207977631001541,2956,300483765,Bank*456
,30048580795341,Savings,Savings,408,4910041403,1846665,11/15/2018,Open,318482113427998,1954,300485341,Bank^2098
,30048580694871,Current,Current,409,1954021756,1969021,5/21/2018,Open,290108495085076,1108,300484871,Bank&342
,30048580875992,Savings,Savings,410,2372530466,36551,8/25/2018,Open,349132643636470,2863,300485992,Bank&342
,30048580761334,DEMAT,DEMAT,411,9565532712,858670,8/6/2018,Open,245360233147311,3728,300481334,Bank#0985
,30048580710081,Savings,Savings,412,2861472310,651301,3/12/2018,Open,363459503288874,9925,300480081,Bank#0985
,30048580769415,Savings,Savings,413,2629157982,250084,9/9/2018,Closed,215787436618314,8495,300489415,Bank^2098
,30048580842826,Current,Current,414,3740137797,1530873,11/21/2018,Open,271763032278939,5896,300482826,Bank&342
,30048580800663,Current,Current,415,8493030425,89814,10/10/2018,Open,317919694258888,6725,300480663,Bank#0985
,30048580725534,Recurring Deposit,Recurring Deposit,416,5422372721,1213502,3/18/2018,Open,318153267728409,9726,300485534,Bank&342
,30048580733656,Recurring Deposit,Recurring Deposit,417,3658845208,1238375,4/1/2018,Open,217656894348363,8092,300483656,Bank*456
,30048580711596,Fixed Deposit,Fixed Deposit,418,1060580154,1951348,5/12/2018,Open,317885386796823,1553,300481596,Bank@3
,30048580866476,Current,Current,419,4816534566,399172,10/18/2018,Closed,333083693292667,7226,300486476,Bank&342
,30048580787204,DEMAT,DEMAT,420,5327574806,803519,3/26/2018,Open,343342722609447,6425,300487204,Bank*456
,30048580853043,DEMAT,DEMAT,421,9027416925,639761,3/6/2018,Open,332892711716740,8689,300483043,Bank#0985
,30048580952173,Fixed Deposit,Fixed Deposit,422,1208343030,66296,10/16/2018,Open,365551497879966,8301,300482173,Bank^2098
,30048580828054,Current,Current,423,3419918940,1269824,3/12/2018,Open,328805422221954,7036,300488054,Bank&342
,30048580797325,DEMAT,DEMAT,424,3630014353,1091126,2/16/2018,Open,213534867888936,3707,300487325,Bank*456
,30048580764886,Fixed Deposit,Fixed Deposit,425,4833201715,111031,1/3/2018,Open,342672514808374,1195,300484886,Bank#0985
,30048580982745,Current,Current,426,2543428254,1627517,4/16/2018,Open,248162333804872,3494,300482745,Bank*456
,30048580844207,DEMAT,DEMAT,427,3591331697,1899402,7/6/2018,Open,362553855170977,5991,300484207,Bank^2098
,30048580754854,Fixed Deposit,Fixed Deposit,428,9228564536,746336,12/7/2018,Open,292122210501753,2280,300484854,Bank#0985
,30048580996555,Savings,Savings,429,5166427834,1771154,6/10/2018,Open,256508320178536,7826,300486555,Bank^2098
,30048580771510,Savings,Savings,430,5622742751,624395,5/4/2018,Open,274216101593460,1542,300481510,Bank@3
,30048580906678,Current,Current,431,6610015699,1750674,5/26/2018,Closed,310676246648110,7563,300486678,Bank#0985
,30048580813017,DEMAT,DEMAT,432,9491397117,1633989,7/9/2018,Open,266757538829566,3170,300483017,Bank@3
,30048580681217,Recurring Deposit,Recurring Deposit,433,2829732095,1631590,3/25/2018,Open,335682209708334,2988,300481217,Bank&342
,30048580909492,Current,Current,434,9668436236,1130422,12/5/2018,Open,339978636575663,6268,300489492,Bank^2098
,30048580825795,Recurring Deposit,Recurring Deposit,435,3173500680,1742190,11/23/2018,Open,365950568410451,4475,300485795,Bank*456
,30048580895781,Fixed Deposit,Fixed Deposit,436,8742779455,932003,12/27/2018,Open,270422574861137,2767,300485781,Bank*456
,30048580846395,Savings,Savings,437,6429183262,1086742,4/17/2018,Open,261467605042079,5508,300486395,Bank*456
,30048580687603,Current,Current,438,3712655128,1221533,12/10/2018,Open,259201988183545,8720,300487603,Bank@3
,30048580801009,Savings,Savings,439,1487481765,920332,12/12/2018,Open,218168506022077,6837,300481009,Bank#0985
,30048580904241,Current,Current,440,6733669197,1433567,2/26/2018,Open,353477107326100,7228,300484241,Bank@3
,30048580763160,Savings,Savings,441,2036999217,1205766,11/28/2018,Open,278748451179226,2575,300483160,Bank@3
,30048580928693,Recurring Deposit,Recurring Deposit,442,3634342673,89247,1/9/2018,Open,323638876752814,7429,300488693,Bank&342
,30048580698663,DEMAT,DEMAT,443,1709840209,130474,3/24/2018,Closed,240481656149280,2616,300488663,Bank@3
,30048580908865,Fixed Deposit,Fixed Deposit,444,6241481563,134817,12/16/2018,Open,272233323650855,8956,300488865,Bank#0985
,30048580947758,Current,Current,445,5087373318,1578729,3/18/2018,Open,234413630383020,8849,300487758,Bank*456
,30048580683658,Current,Current,446,2669136453,1335067,12/5/2018,Open,299284374816620,5291,300483658,Bank@3
,30048580818294,Fixed Deposit,Fixed Deposit,447,5944704674,1862407,9/4/2018,Open,241138124586032,1658,300488294,Bank&342
,30048580935503,Fixed Deposit,Fixed Deposit,542,2528828597,368355,1/17/2018,Open,242311948629032,4441,300485503,Bank@3
,30048580679243,Recurring Deposit,Recurring Deposit,543,2953946101,1725393,4/1/2018,Closed,266180621792424,8872,300489243,Bank^2098
,30048580970644,Fixed Deposit,Fixed Deposit,544,4988654055,1766457,4/16/2018,Open,334177257471871,8858,300480644,Bank#0985
,30048580720878,Savings,Savings,545,8081728355,479679,7/29/2018,Open,250891469419607,4959,300480878,Bank&342
,30048580784761,Recurring Deposit,Recurring Deposit,546,6385968257,1337666,11/18/2018,Open,271187401848306,1602,300484761,Bank*456
,30048580984872,Savings,Savings,547,7956908756,784278,10/8/2018,Open,218000878284035,4640,300484872,Bank@3
,30048580917019,Current,Current,548,8200858641,1723176,4/8/2018,Open,302178798372454,1293,300487019,Bank^2098
,30048580809119,Current,Current,549,6055559237,265007,4/3/2018,Open,242919965530026,6293,300489119,Bank@3
,30048580864559,Recurring Deposit,Recurring Deposit,550,4813994695,1385590,2/7/2018,Open,284147629629120,7494,300484559,Bank&342
,30048580805239,Recurring Deposit,Recurring Deposit,551,2890835243,6034,8/7/2018,Open,323001216828361,2243,300485239,Bank*456
,30048580749079,DEMAT,DEMAT,552,5506846138,468645,11/24/2018,Open,269826242635869,9303,300489079,Bank@3
,30048580895306,DEMAT,DEMAT,553,8746887397,901146,7/23/2018,Open,326139665929614,6596,300485306,Bank&342
,30048580717474,DEMAT,DEMAT,554,8164039521,1310880,5/12/2018,Open,298301257029940,8300,300487474,Bank#0985
,30048580990643,Current,Current,555,9626373135,380733,12/5/2018,Closed,212707079193447,3215,300480643,Bank#0985
,30048580793364,Savings,Savings,556,3036326436,954382,6/28/2018,Open,260367892903227,9687,300483364,Bank#0985
,30048580975442,Fixed Deposit,Fixed Deposit,557,4589268553,1217091,4/27/2018,Open,219767980868977,8896,300485442,Bank^2098
,30048580953521,Recurring Deposit,Recurring Deposit,558,1987298119,1513698,10/14/2018,Open,234297985882013,2619,300483521,Bank#0985
,30048580866061,Current,Current,559,9457504169,1845761,8/5/2018,Open,295196118079533,6470,300486061,Bank@3
,30048580845827,DEMAT,DEMAT,560,5362982339,1846332,7/28/2018,Open,352674325649250,1117,300485827,Bank&342
,30048580910248,DEMAT,DEMAT,561,6024771896,1406682,11/15/2018,Open,367306422588232,9125,300480248,Bank^2098
,30048580965889,DEMAT,DEMAT,562,1378190030,499725,2/7/2018,Open,330573920013368,9781,300485889,Bank^2098
,30048580732573,Current,Current,563,9361088087,828982,4/27/2018,Open,336757101318492,9916,300482573,Bank&342
,30048580719780,Recurring Deposit,Recurring Deposit,564,8607004131,1425340,1/10/2018,Open,251080065967981,3870,300489780,Bank#0985
,30048580987002,DEMAT,DEMAT,565,2781422065,1573714,5/14/2018,Open,230117776323328,5868,300487002,Bank@3
,30048580928865,Current,Current,566,8918295796,508175,2/12/2018,Open,308910712035673,5076,300488865,Bank^2098
,30048580858923,Recurring Deposit,Recurring Deposit,567,2382394829,1058248,11/30/2018,Closed,217532539392603,7061,300488923,Bank#0985
,30048580711978,Current,Current,568,6546285067,1305838,6/15/2018,Open,328445298949371,4358,300481978,Bank^2098
,30048580914083,Fixed Deposit,Fixed Deposit,569,5909529423,1359707,4/3/2018,Open,261710293202134,5123,300484083,Bank*456
,30048580721867,Current,Current,570,6835633114,1823261,12/22/2018,Open,234887991848910,5561,300481867,Bank&342
,30048580895670,Fixed Deposit,Fixed Deposit,571,9186174591,440540,10/25/2018,Open,325037679342976,5271,300485670,Bank&342
,30048580921812,Fixed Deposit,Fixed Deposit,572,3474697854,1103792,1/15/2018,Open,226001553499468,7661,300481812,Bank&342
,30048580680219,Savings,Savings,573,3997408822,1462199,1/22/2018,Closed,284958469105156,1550,300480219,Bank@3
,30048580881912,Fixed Deposit,Fixed Deposit,574,5268467129,473369,3/9/2018,Open,231667661066871,7695,300481912,Bank@3
,30048580776169,Fixed Deposit,Fixed Deposit,575,4010254934,1085647,9/15/2018,Open,220850298854512,9764,300486169,Bank&342
,30048580740615,Recurring Deposit,Recurring Deposit,576,4760080396,1991270,10/24/2018,Open,350594091402523,8444,300480615,Bank@3
,30048580880684,Fixed Deposit,Fixed Deposit,577,9599652584,1425240,12/6/2018,Open,321714095845088,6104,300480684,Bank*456
,30048580683367,DEMAT,DEMAT,578,4779925621,233338,4/27/2018,Open,233905946198286,3099,300483367,Bank*456
,30048580797759,DEMAT,DEMAT,579,9637980280,609053,1/22/2018,Open,299534995510917,7868,300487759,Bank@3
,30048580830546,Current,Current,580,1685676895,1920741,10/30/2018,Open,280706282977743,8248,300480546,Bank#0985
,30048580744885,DEMAT,DEMAT,581,1891964847,412621,1/12/2018,Open,314096989996266,8313,300484885,Bank&342
,30049581681456,Current,Current,582,1142161924,1061757,4/4/2018,Open,350484885531170,7603,300491456,Bank*456
,30049581935320,DEMAT,DEMAT,583,7459099709,1403966,11/14/2018,Open,332100537339418,9623,300495320,Bank#0985
,30049581789813,DEMAT,DEMAT,584,7947188735,11572,11/20/2018,Open,236942670544633,8229,300499813,Bank*456
,30049581734614,Fixed Deposit,Fixed Deposit,585,7857156756,651664,12/15/2018,Closed,342345990969047,2274,300494614,Bank*456
,30049581923827,Current,Current,586,1748111379,1661377,11/3/2018,Open,349594375592286,6017,300493827,Bank&342
,30049581881646,Current,Current,587,5602898627,1394465,12/16/2018,Open,316497428332947,5467,300491646,Bank^2098
,30049581733462,Fixed Deposit,Fixed Deposit,588,3456021079,963787,11/19/2018,Open,263337696919137,7457,300493462,Bank@3
,30049581946746,Current,Current,589,3243311440,1390554,8/14/2018,Open,217648652397641,5097,300496746,Bank^2098
,30049581965835,Savings,Savings,590,8183226694,1627275,12/6/2018,Open,354899299532124,1345,300495835,Bank@3
,30049581866976,Current,Current,591,8479657366,1460757,7/11/2018,Open,366822036581527,4671,300496976,Bank@3
,30049581683435,DEMAT,DEMAT,592,7507082072,910794,3/15/2018,Open,331601309662059,2586,300493435,Bank&342
,30049581918027,Recurring Deposit,Recurring Deposit,593,5043829370,1012231,5/6/2018,Open,331172263548811,1222,300498027,Bank&342
,30049581767378,Savings,Savings,594,6630572805,1294012,10/28/2018,Open,339262822405460,4423,300497378,Bank@3
,30049581925921,Current,Current,595,4275705655,895156,7/23/2018,Open,320273645976953,5206,300495921,Bank#0985
,30049581965968,Savings,Savings,596,2599121573,581031,7/4/2018,Open,264813603892707,2098,300495968,Bank*456
,30049581788419,Savings,Savings,597,5808976334,1778797,9/26/2018,Closed,357681118046655,4144,300498419,Bank#0985
,30049581770274,Current,Current,598,3308471092,919028,1/28/2018,Open,209888092133977,6833,300490274,Bank^2098
,30049581746929,Recurring Deposit,Recurring Deposit,599,6562570771,1033807,10/7/2018,Open,340044403094255,9347,300496929,Bank&342
,30049581815005,DEMAT,DEMAT,600,4543375580,973059,6/2/2018,Open,332369614876376,3145,300495005,Bank@3
,30049581854849,Fixed Deposit,Fixed Deposit,601,2939519923,411762,3/7/2018,Open,352578487160968,7215,300494849,Bank&342
,30049581771190,Fixed Deposit,Fixed Deposit,602,4410908091,1004813,3/7/2018,Open,297462303816411,5395,300491190,Bank*456
,30049581731991,Fixed Deposit,Fixed Deposit,603,8988727794,13436,4/10/2018,Closed,209760493882063,3372,300491991,Bank^2098
,30049581838854,Current,Current,604,8263930608,177738,4/15/2018,Open,220688015097390,4277,300498854,Bank^2098
,30049581940690,Recurring Deposit,Recurring Deposit,605,4356636280,933009,9/12/2018,Open,286238976037920,8669,300490690,Bank&342
,30049581900162,Current,Current,606,7506646127,431441,6/7/2018,Open,288822564690047,9230,300490162,Bank@3
,30049581776048,Savings,Savings,607,7706713356,349683,5/1/2018,Open,294537351332094,4507,300496048,Bank#0985
,30049581796658,Fixed Deposit,Fixed Deposit,608,1373291195,1475271,9/9/2018,Open,355819113580891,7890,300496658,Bank@3
,30049581923512,DEMAT,DEMAT,609,7768643705,1742555,9/16/2018,Open,347957451459391,3807,300493512,Bank#0985
,30049581942586,Current,Current,610,7684374810,222883,5/24/2018,Open,299825055255547,7642,300492586,Bank&342
,30049581987623,DEMAT,DEMAT,611,7793399244,1273304,8/22/2018,Open,268530295261108,2152,300497623,Bank^2098
,30049581725431,Savings,Savings,612,7315058362,1954572,7/19/2018,Open,267332685540551,5529,300495431,Bank^2098
,30049581878534,Fixed Deposit,Fixed Deposit,613,3925109894,1172010,6/27/2018,Open,249217812921877,5027,300498534,Bank*456
,30049581854859,Fixed Deposit,Fixed Deposit,614,4560074524,1872723,11/26/2018,Open,230705247310566,1159,300494859,Bank^2098
,30049581964742,Savings,Savings,615,5334236681,170786,7/28/2018,Closed,353232639191236,3928,300494742,Bank&342
,30049581900125,DEMAT,DEMAT,616,8236021865,1931782,3/8/2018,Open,245300345143360,4120,300490125,Bank#0985
,30049581967200,Recurring Deposit,Recurring Deposit,617,6371858673,1180674,8/22/2018,Open,342634418533347,5115,300497200,Bank&342
,30049581788224,Fixed Deposit,Fixed Deposit,618,2138464339,922537,3/13/2018,Open,224380388661521,6337,300498224,Bank^2098
,30049581964301,Savings,Savings,619,6571238564,1267652,5/16/2018,Open,247161343978527,8115,300494301,Bank*456
,30049581966208,Recurring Deposit,Recurring Deposit,620,1508638459,853572,10/23/2018,Open,355838884542154,2569,300496208,Bank@3
,30049581707317,Fixed Deposit,Fixed Deposit,621,3860246955,1141135,1/13/2018,Open,295076581121449,1480,300497317,Bank*456
,30049581696181,Fixed Deposit,Fixed Deposit,622,5357205936,473589,7/14/2018,Open,341007181576450,7191,300496181,Bank&342
,30049581965366,Fixed Deposit,Fixed Deposit,623,1803265620,1139599,7/19/2018,Open,326748399678422,1856,300495366,Bank&342
,30049581734419,Recurring Deposit,Recurring Deposit,624,3515376382,1905607,2/27/2018,Open,350487732370931,1703,300494419,Bank@3
,30049581979493,DEMAT,DEMAT,625,9269766623,799799,8/3/2018,Open,286669058020561,6413,300499493,Bank#0985
,30049581811100,Recurring Deposit,Recurring Deposit,626,1727118704,1088841,11/16/2018,Open,336145209846382,4955,300491100,Bank#0985
,30049581849848,Fixed Deposit,Fixed Deposit,627,9607325173,364874,1/25/2018,Closed,233490985736462,9034,300499848,Bank@3
,30049581869865,Fixed Deposit,Fixed Deposit,628,1645294306,275414,12/7/2018,Open,364555473344620,1340,300499865,Bank@3
,30049581850798,Fixed Deposit,Fixed Deposit,629,8560122427,85081,10/23/2018,Open,279966347699585,8108,300490798,Bank&342
,30049581832320,Current,Current,630,2169871020,1695900,1/14/2018,Open,335618110848149,7791,300492320,Bank#0985
,30049581696098,Savings,Savings,631,7711320922,109601,4/8/2018,Open,272249688035186,8209,300496098,Bank#0985
,30049581975173,DEMAT,DEMAT,632,7200981377,648036,10/10/2018,Open,263641198065394,8385,300495173,Bank#0985
,30049581833983,DEMAT,DEMAT,633,9765358231,568646,11/30/2018,Closed,219196813364217,5301,300493983,Bank@3
,30049581832259,Current,Current,634,5189694237,42336,8/22/2018,Open,208974307912794,8558,300492259,Bank&342
,30049581929834,Current,Current,635,6365914831,1929050,12/18/2018,Open,354004845689538,4871,300499834,Bank&342
,30049581702185,DEMAT,DEMAT,636,3197472338,588889,11/15/2018,Open,302386642361033,7461,300492185,Bank^2098
,30049581775280,Recurring Deposit,Recurring Deposit,637,5487478205,1445949,10/5/2018,Open,364892931081187,5125,300495280,Bank*456
,30049581881308,Fixed Deposit,Fixed Deposit,638,7400638578,1003058,8/28/2018,Open,344548185100932,4669,300491308,Bank@3
,30049581797684,Recurring Deposit,Recurring Deposit,639,9627637997,113509,11/21/2018,Open,331460749776534,6614,300497684,Bank#0985
,30049581787253,Current,Current,640,3088035014,919138,1/24/2018,Open,289216553569860,1418,300497253,Bank#0985
,30049581873215,Recurring Deposit,Recurring Deposit,641,9727125060,658250,4/27/2018,Open,357272465456084,2100,300493215,Bank*456
,30049581815601,DEMAT,DEMAT,642,6435694599,1687838,10/19/2018,Open,351700878462949,3309,300495601,Bank^2098
,30049581952154,Current,Current,643,4137002082,1680235,4/17/2018,Open,238433141254329,5704,300492154,Bank@3
,30049581751708,Current,Current,644,8145047252,409822,12/28/2018,Open,347729468974999,6286,300491708,Bank@3
,30049581717405,Current,Current,645,1303730912,952919,6/10/2018,Closed,259418233814939,5972,300497405,Bank^2098
,30049581821925,Fixed Deposit,Fixed Deposit,646,5553319201,1854656,6/4/2018,Open,213453109411182,5199,300491925,Bank*456
,30049581891603,DEMAT,DEMAT,647,9676483360,105301,9/14/2018,Open,236197602986637,9168,300491603,Bank#0985
,30049581807028,Recurring Deposit,Recurring Deposit,742,6890360174,1326552,5/25/2018,Open,312468082150336,4904,300497028,Bank#0985
,30049581867887,Savings,Savings,743,7827193042,372249,4/23/2018,Open,239749056132668,4524,300497887,Bank&342
,30049581731223,Recurring Deposit,Recurring Deposit,744,4454817634,340531,3/2/2018,Open,352577653147196,9296,300491223,Bank^2098
,30049581878827,Current,Current,745,2569297613,825877,6/19/2018,Open,338903052046712,1486,300498827,Bank&342
,30049581849982,Recurring Deposit,Recurring Deposit,746,3433133816,753658,12/27/2018,Open,257712525214496,2256,300499982,Bank#0985
,30049581991429,Recurring Deposit,Recurring Deposit,747,9194726865,293533,10/6/2018,Open,213808535464433,8730,300491429,Bank^2098
,30049581699866,Savings,Savings,748,9483137897,782515,8/21/2018,Open,310780196102467,4288,300499866,Bank#0985
,30049581809796,Fixed Deposit,Fixed Deposit,749,7635049894,1109591,7/10/2018,Open,261799173064683,3313,300499796,Bank@3
,30049581788365,Fixed Deposit,Fixed Deposit,750,3509415393,1574905,10/1/2018,Open,282928074520600,5970,300498365,Bank@3
,30049581842186,Recurring Deposit,Recurring Deposit,751,7783727574,808504,10/9/2018,Closed,263715578881452,4124,300492186,Bank&342
,30049581731115,Savings,Savings,752,3925737000,1364153,8/19/2018,Open,321951611906215,1997,300491115,Bank*456
,30049581780736,Savings,Savings,753,9207763133,233666,1/20/2018,Open,346589827233246,4555,300490736,Bank*456
,30049581758377,Current,Current,754,6093402575,361219,4/27/2018,Open,210892141951158,2863,300498377,Bank@3
,30049581942693,DEMAT,DEMAT,755,9889705415,552489,11/11/2018,Open,281450891220567,5816,300492693,Bank@3
,30049581874084,Recurring Deposit,Recurring Deposit,756,4858564494,331692,6/25/2018,Open,324002159468884,7125,300494084,Bank#0985
,30049581978540,Savings,Savings,757,3101873422,1088080,6/17/2018,Closed,281535863194673,5954,300498540,Bank*456
,30049581863024,Savings,Savings,758,2615278736,375190,9/2/2018,Open,344560384226672,5616,300493024,Bank#0985
,30049581787773,DEMAT,DEMAT,759,7381107091,1642948,4/15/2018,Open,244801910096762,7099,300497773,Bank^2098
,30049581794594,DEMAT,DEMAT,760,7970289870,1213869,10/18/2018,Open,359700728321540,7564,300494594,Bank#0985
,30049581711050,Fixed Deposit,Fixed Deposit,761,6255532598,1988923,7/7/2018,Open,310788343747363,5067,300491050,Bank#0985
,30049581893445,DEMAT,DEMAT,762,2322333603,201857,11/24/2018,Open,364879125485274,3173,300493445,Bank@3
,30049581981246,Fixed Deposit,Fixed Deposit,763,4811576348,1120155,1/1/2019,Open,215539228190694,6475,300491246,Bank#0985
,30049581697350,Savings,Savings,764,1719943579,932274,4/30/2018,Open,246568999776637,2502,300497350,Bank#0985
,30049581914262,DEMAT,DEMAT,765,4901005873,1345342,11/15/2018,Open,312182026474048,8059,300494262,Bank*456
,30049581867771,Fixed Deposit,Fixed Deposit,766,9631185112,415728,6/13/2018,Open,220190779360189,5036,300497771,Bank*456
,30049581725941,DEMAT,DEMAT,767,4814167983,340900,1/28/2018,Open,258139605671875,2955,300495941,Bank&342
,30049581681747,Current,Current,768,4033760479,1130015,12/12/2018,Open,292308935355849,6694,300491747,Bank#0985
,30049581900554,Recurring Deposit,Recurring Deposit,769,7100130631,646958,7/1/2018,Closed,317293136637891,8935,300490554,Bank&342
,30049581993967,Fixed Deposit,Fixed Deposit,770,5648054913,258567,11/22/2018,Open,240965458070071,1855,300493967,Bank^2098
,30049581731035,Fixed Deposit,Fixed Deposit,771,7544357351,1451837,8/30/2018,Open,281413911857817,5442,300491035,Bank&342
,30049581935887,DEMAT,DEMAT,772,3101644094,494315,8/21/2018,Open,256584697887016,6482,300495887,Bank#0985
,30049581978788,Current,Current,773,3369426717,615480,4/14/2018,Open,356078699847255,8383,300498788,Bank@3
,30049581757730,Savings,Savings,774,1939832694,1663691,9/9/2018,Open,246832522083974,4591,300497730,Bank&342
,30049581771850,Current,Current,775,5825676636,90257,2/28/2018,Open,239765755101811,2984,300491850,Bank&342
,30050582867485,Fixed Deposit,Fixed Deposit,776,8092939339,810484,3/27/2018,Open,309888317239817,4022,300507485,Bank#0985
,30050582928904,Current,Current,777,7420112300,1682826,7/5/2018,Open,285647195861994,3108,300508904,Bank@3
,30050582763195,DEMAT,DEMAT,778,2268357130,421664,5/10/2018,Open,363673601865723,1639,300503195,Bank^2098
,30050582942568,DEMAT,DEMAT,779,6558246659,432455,10/18/2018,Open,255231262534386,6727,300502568,Bank#0985
,30050582718954,Savings,Savings,780,7805146884,1078235,8/13/2018,Open,316086837147314,9140,300508954,Bank&342
,30050582704576,Fixed Deposit,Fixed Deposit,781,2215200338,1176642,12/11/2018,Closed,337338335817963,5146,300504576,Bank&342
,30050582898395,Recurring Deposit,Recurring Deposit,782,2414429844,1615159,9/21/2018,Open,269991986816891,2684,300508395,Bank@3
,30050582838573,DEMAT,DEMAT,783,3539952018,1013571,6/30/2018,Open,255187001380307,7925,300508573,Bank@3
,30050582738571,Current,Current,784,8552213334,1257727,1/2/2018,Open,303803689617505,7000,300508571,Bank@3
,30050582947271,DEMAT,DEMAT,785,8333874788,757316,12/18/2018,Open,317702473008114,9939,300507271,Bank*456
,30050582721322,Current,Current,786,4040763830,1504636,4/2/2018,Open,330329012312443,3519,300501322,Bank&342
,30050582825287,Current,Current,787,7467469811,645933,2/28/2018,Closed,356222131451666,4157,300505287,Bank#0985
,30050582890737,DEMAT,DEMAT,788,1182656584,922614,5/7/2018,Open,317607259040014,6927,300500737,Bank^2098
,30050582839863,Recurring Deposit,Recurring Deposit,789,7330233166,1571402,5/12/2018,Open,299740355962683,1956,300509863,Bank&342
